filename,transcript,stt_confidence
USSEN_IA_GREENFIELD_JUST_JOBS_2,"On the farm. My dad always said there's no need to get done a lot that needs fixing and Washington's too broken to do it and do nearest, she's become part of the problem. I'll work with anyone democrat or republican to get things done and I'll stand up to the special interest to try to block change on Theresa Greenfield. And I approve this message because I'll be a senator for Iowa.",0.9409759640693665
USSEN_IA_GREENFIELD_PAUL_FITZGERALD,"I spent over 40 years of law enforcement, and I can tell you that Theresa Greenfield will protect Iowa family, untrue. You should go to prison and to protect our borders.",0.9349369406700134
USSEN_IA_GREENFIELD_TOUGH_TIMES_60,"You can see it in our town. Ant farms. Get help for a neighbor or a stranger. Who needs a hand in Iowa. We know how to overcome tough time. I grew up during the farm crisis, and when my husband died, I was on my own, we had a 13 month old. And another one on the way Independence, that hard work. First things. I learned early on, on the farm. My dad, just jobs that need to get done. And I'll work with anyone democrat or republican to get things done. Because we need less bickering and more listening, and I'll send up my own party leader to do. What's right for Iowa. I'm Theresa Greenfield and I approve this message because I'll be a senator for Iowa.",0.9767900109291077
USSEN_IA_GREENFIELD&DSCC_COUNT_ON,"Joni Ernst promised, she be different but she's gone Washington. She's not for us. Anymore, to research, someone we can count on. She puts people first ahead of partisan politics. She will work for both Democrats and Republicans. Good for families like mine. Teresa will stand up for Iowa. I'm Theresa, Greenfield.",0.9231588840484619
USSEN_IA_IAVALUES_LOUDSPEAKER,What is responsible for the content of this advertising?,0.7881739139556885
USSEN_IA_LCVVF_NANCY,"I'm in March today. I'm waiting on surgery for pre-existing heart condition in the middle of all this with pre-existing conditions. Well, I have pre-existing conditions. But Sony has two siding with the insurance industry. Voting to protect their profits. Instead of protecting people like me, it's clear. Joni Ernst has lost her way. We need a change.",0.9615901708602905
USSEN_IA_NRSC_NIGHTMARE,"I think that they have all the power, don't change the Senate rule takeover of Health Care. That provided coverage, open borders, and amnesty for illegal immigrant.",0.9233828186988831
USSEN_IA_PLAINSPAC_SIGNATURE,"Theresa Greenfield Signature. Health of Destruction for Iowa jobs, leaving a company. She helped leave 29 million in debt and unemployed Island in her wake and Greenfield to allow of foreign-owned Corporation to move in its Theresa. Greenfield planes. Pack is responsible for the content of this advertising.",0.9318221211433411
USSEN_IA_SLF_THE_CHOICE,"This campaign comes down to fundamental differences. Theresa. Greenfield has a record of hurting small business and close, Iowa rural hospitals. I trust Joni Ernst to keep fighting for lower taxes and to support law enforcement and it's that important.",0.9449844360351562
USSEN_IA_SMP_BOB,I take this personal.,0.8870239853858948
USSEN_IA_SMP_HELP_HERSELF,"You won't find it here. Any help for Iowa from Joni Ernst. She's gone, Washington. Now, after promising, not to move to DC for his bottle luxury condo, and Jody first voted to raise our own pay different times, and we've already paid her a million dollars Washington to help herself and nothing will change for Iowa until we change Joni Ernst. Smt is responsible for the content of",0.935201108455658
USSEN_IA_SMP_STANDING,"Sometimes when your car hasn't been standing for me, she doesn't stand up to special interests. And she rolls over just follow the money with Johnny. Carson Washington. Nothing will change is not the special interest.",0.9273825883865356
USSEN_ID_JORDAN_LULLABY,I'm Paulette Jordan and I approve this message.,0.915179967880249
USSEN_ID_RISCH_TOUGH,Families and small businesses. That's why I fought for economic assistance for businesses America again on Jim risch. I approve this message.,0.8486979007720947
USSEN_ID_RISCH_WRONG,"Liberals in Washington, d.c. The American dream to hang out and preserve the Second Amendment, and more freedom, lower taxes and more jobs. And I approve this message because America is still the greatest country in the world.",0.920843243598938
USSEN_IL_DURBIN_BARACK_OBAMA,"Hey, everybody. I just want to let you know how proud I am to cast my ballot for my friend, Dick Durbin, for USF. He's been a leader on Criminal Justice Reform, Economic Opportunity and making Healthcare a right, not a privilege, but mostly I want you to know that big turbine is a man of decency integrity and compassion. So, I hope you'll join me and voting to keep Dick Durbin standing up for us. I'm determined and I'm proud to approve this message.",0.9525623321533203
USSEN_KS_AFP_MORE_IMPORTANT_THAN_EVER,"Your family's health is more important than ever, but millions of families are healthful and fewer options left access. Skyrocketing costs Rodger Marshall wants you to control your Healthcare, his plan better quality more access lower-cost, protect your health care Rodger, Marshall Americans for Prosperity, action is responsible for the content of this advertisement.",0.9315459728240967
USSEN_KS_AMERICANCROSSROADS_TOO_EXTREME,"Probably seems really nice. She says she's her policy positions are just not mine. She wasn't on the issues. American Crossroads is responsible for the content of the Sanford, icing.",0.9384902119636536
USSEN_KS_BOLLIER_ALWAYS_OPEN,"Is always open to Democrats to Republicans and to Independence. It's open to those who agree with her and those who don't because Barbara bullying knows the best ideas. Come when we listen with respect to everyone. I'm Barbara Bowl. Yay, and I approve this message, because in the US Senate, my door will always be open.",0.9626181125640869
USSEN_KS_BOLLIER_HELP_HIMSELF,"And I approve this message at the peak of the pandemic. Expected, our officials in Washington to be there for us instead. Congressman Rodger. Marshall used the moment to help himself. He co-sponsored a bill that would allow him to personally profit on his investments in health care companies and then a conflict of interest Rodger Marshall used covid. It doesn't get much worse than that.",0.9446134567260742
USSEN_KS_BOLLIER_LARRY_HIBBARD_2,"I'm a republican who served in the State House, Representatives. I'm supporting Donald Trump, a US Senate. I'm voting for Barbara Boys. She's my she's sensible. She has, and since she's not going to be led by extreme groups. She's not going to be able to see liberal. No way.",0.9330292344093323
USSEN_KS_BOLLIER_OUT_OF_CONTEXT,"You may have seen these attacks that Rodger Marshall is making about me on guns where, once again, they take my words completely out of context beside the point and Democrats, and that's what I do in the US. Senate. I'm Barbara Bowl. Yay, and I approve this message.",0.944770872592926
USSEN_KS_BOLLIER_RESPONSIBLE_SPENDING_CUT_TAXES,"Responsible spending, not exactly what is known for, but it's always been the Hallmark of doctor. Boye, both parties cut taxes for the middle class and to establish of rainy day fund as sensible as a leading moderate voice. That's who Barber has always been. And that's the kind of US senators and Barbara bully and I have",0.9410344958305359
USSEN_KS_BOLLIER_TOGETHER,"I'm a Democrat or Republican. Here. We are together. It's something. We need a lot more of in Washington to do things like balance the budget and reduce healthcare costs. Gather to get things done. I'm Barbara Bowl. Yay, cuz I approve this message.",0.9629843831062317
USSEN_KS_BOLLIER_VOICE_OF_REASON_60,Like the enemy so 180 Republican officials in Kansas crossed the aisle to support. The Democrats is the medical doctor to balance budgets in today's politics independent with the courage to stand up to her own party political agenda. I'm Barbara balliet and I approve this message.,0.9459448456764221
USSEN_KS_DUTYCOUNTRY_MADE_A_FORTUNE,"We've all learned that Rodger Marshall and his wife made a fortune when they're for-profit Hospital, sold after forcing a nonprofit hospital to shut down, but new rules were placed on dr. Owned hospitals, to prevent conflicts of interest, that threaten patient care. Still in Congress while his family, profited from more doctor on Hospital. Looking out for his own interests, Rodger Marshall. He's all about the money. Not your health care.",0.954203188419342
USSEN_KS_MARSHALL_BOB_DOLE_15,"I know, Rodger Marshall, and I trust Rodger. Marshall, Rodger will put the country before self-interest. Thank him for me. Rodger Marshall has the best interests of Kansas at heart. I'm dr. Rodger Marshall. And I approve this message.",0.9380332827568054
USSEN_KS_MARSHALL_LAINA_15,"It doesn't matter to Rodger, what party you are. It's like treating patients. What they could afford to pay or not. He's there to serve everybody to help people so that I'm dr. Rodger Marshall and I approve this message.",0.9107910990715027
USSEN_KS_MARSHALL_PARTY_BOSSES,Dr. Rodger Marshall.,0.9849867820739746
USSEN_KS_NRSC_TELEPROMPTER,"I see things in the Trump tax plan that I likes like C. When they will work together to get help to the people, that's enough. Thank you.",0.9565708041191101
USSEN_KS_SLF_NO_WAY,"I take a more independent approach, independent National Democrats that over 14 million to elect you. And sometimes that means disagreeing with my own party. But you voted 90% with the Democrat. That's almost always. I'm just on the road. Actually. You're a boy. A boy who she says she is.",0.9036418795585632
USSEN_KY_DITCHFUND_BESHEAR_ENDORSEMENT,"Governor. Andy beshear has an important message for Kentucky. We need Amy McGrath of the US Senate. Governor beshear says Amy McGrath and bodies are Kentucky values of family service and caring for our neighbors will fight for our teachers. Protect Kentucky inventions at work for Kentucky families, but Kentucky, I had a party. Join Andy beshear and vote for Amy McGrath for usn.",0.9585829973220825
USSEN_KY_KEEPKYGREAT_BORDER_WALL,"Liberal, Amy McGrath opposes President. Trump's border wall did check it illegal immigrants and more money to Puerto Rico than Kentucky. Amy McGrath is too liberal for Kentucky. Kentucky. Great is responsible for the content of this.",0.913404643535614
USSEN_KY_MCCONNELL_ADVERSITY,"When I was a child America, she purchased my first pair of shoes. So that one day I could walk the steps of the sun to fight for you. Today. We're Cochran covid together. We will defeat this virus and get America back on its feet, Kentucky will lead the way. I Mitch McConnell and I approve this message.",0.9494810104370117
USSEN_KY_MCCONNELL_ADVERSITY_60,"Earliest memory was adversity. My father was at War and so was I when I was a child polio haunted America and my ability to walk, but my beloved mother Against All Odds and with persistence and tenacity. She defeated my first step forward was her greatest Victory as she purchased my first pair of shoes. So that one day, I could walk, the steps of the Senate to fight for you with the same for. See, she taught me today. We're Cochran covid together with Kentucky toughness and compassion. We will defeat this virus and get America back on its feet, and Kentucky will lead the way. I'm Mitch McConnell, and I approve the",0.9579792022705078
USSEN_KY_MCCONNELL_MOCK,"Extreme. Amy McGrath National supporters openly mock, Kentucky, just a little slice of Kentucky right here. In New York City, McGrath taken 90 million dollars from donors for Kentucky. When I approve this message.",0.9343116283416748
USSEN_KY_MCCONNELL_PRESIDENT_TRUMP,"Extreme liberal compared my election. She compared it to 911 grass. Compared President. Trump's election 10 911 the worst terrorist attack in American history, Mitch McConnell.",0.8807989358901978
USSEN_KY_MCCONNELL_STEADY_HAND,"He serves with a steady hand through some of our greatest challenges. Protecting our coal miners tax relief for Kentucky families. Delivering for our Farmers. Our veterans leading the passage of the biggest economic rescue package in history and fighting this virus experience. When it's serious Matters, Most I'm Mitch McConnell, and I approve this message.",0.944884717464447
USSEN_KY_MCGRATH_COUNTRY_BEFORE_PARTY,"I'm an immigrant. No taxes as much as you do, so I'll work to cut them and I approve this message because I'll be faithful to God and only answer to you.",0.9260249733924866
USSEN_KY_MCGRATH_SURE_THING_VA,"I think she's a marine protected. VA cut taxes for the middle class pass covid relief. Lower drug prices. Invest in infrastructure to create jobs and put God and family had a party exact. It's time to change Washington, this message.",0.9343593120574951
USSEN_KY_MCGRATH_VOTE_HIM_OUT_2,"Amy McGrath and I approve this message 2017, Mitch McConnell's Cuts funding for pandemic. Prevention, January 2020. He has access to a secret coronavirus after month away or portable Healthcare October covid cases, search for more eight. I got to decide what we vote. Guide to vote him out.",0.9251547455787659
USSEN_KY_TRUEKYP_FALSE_ATTACKS,"Why on Earth is Mitch McConnell making false attacks against Brett. Baron after 36 years in Washington McConnell scared to be running a career politician. We can trust him to slash government. Waste and balance the budget and Veteran is 100%. Pro-second Amendment 100% pro-life. And yes, 100% limit the true conservative Red Baron for US. Senate Patriots is responsible for the content of December.",0.9687033295631409
USSEN_KY_TRUEKYP_TRUE_CONSERVATIVE,"Bradbury Kentucky's, true conservative for US Senate. Red Baron is a farmer and businessman who will protect our liberties from Washington politicians. Baron will fight to win, waste and balance the budget and bear. What is 100% pro-second Amendment, 100% pro-life, and 100% Pro term limits. Sorry, Mitch. 36 years is too long. Your values and for free, goats for conservative-libertarian, Brad Barrett.",0.9635651111602783
USSEN_LA_CASSIDY_AMY_CONEY_BARRETT,"Growing up in Metairie, Amy, Coney, Barrett attended st. Mary's, Dominican high school was first in her class at Notre Dame law school and then joined the faculty. Now, she's a federal judge President Trump has nominated her to the Supreme Court to Bill Cassidy. Amy, Coney. Barrett is extremely qualified. He will vote to confirm her Bill, Cassidy believe judges should interpret the Constitution to legislate. She will serve America. Well, I approve this message.",0.9674485921859741
USSEN_LA_CASSIDY_NO_OIL_NO_JOBS,"A transition from their own Ministry. Yes. No oil. That means no job. Yes. That means Us. Fake depression. Yes. Bill Cassidy and President, Joe Biden. You will kill those jobs. You won't kill those paycheck to protect our job. Defeat Joe Biden stand with President Trump and re-elect Bill Cassidy to the US Senate. I'm Bill Cassidy. I approve this message.",0.9630049467086792
USSEN_LA_PERKINS_NO_SURPRISE,"I'm Adrian Perkins has taken more than 1.5 million dollars from the insurance industry. That would have kicked 500,000 Louisiana off their Healthcare while making it more expensive for everyone else would even let those with pre-existing conditions Bill, Cassidy sold us out. He's fighting for us.",0.9325072765350342
USSEN_MA_OCONNOR&MARP_ALARMING,"Add Market with some alarm, radical stuff, police called cops murderers. Irresponsible and Reckless in words, matter is calling for nothing short of Chaos in our communities. Police Association. Ask him to resign should Mark, is out of touch with the American people should be ashamed of himself. The police are heroes and Kevin O'Connor, and I approve this message.",0.9364262223243713
USSEN_ME_AMERICANCROSSROADS_SEX_PREDATOR,"The choice comes down to this, the Siri Gideon, playing politics, trying to raise gas taxes, even the illegal campaign contributions. It's all bad. But the sex predator, the teacher sex predator in the legislature after the school. Put him on, leave after the Press investigated. sorry, but that's just we can't trust Sara Gideon. She's just too risky. A choice.",0.9718738198280334
USSEN_ME_COLLINS_BILL_GREEN_3,"What to replace? Susan Collins. How do you replace the 750 Million Dollar Rooms Bridges and airports? And how do you replace the 250,000? So let's keep her. I'm Susan Collins and I approve this message.",0.9239636063575745
USSEN_ME_COLLINS_BILL_GREEN_4,"A hundred million dollars. That's how much Sara Gideon and her dark. Many allies are spending my messages, such as why was a fortune dumped in the main supporting a virtual unknown. Full be at the bottom of the senate in seniority. It's a power. Grab. This isn't even about me voting for Susan Collins on November 3rd. Approve this message.",0.946000337600708
USSEN_ME_COLLINS_BILL_GREEN_5,Access from the alliance from hunting and fishing me. I'm Susan Collins and I approve this message.,0.8913992047309875
USSEN_ME_COLLINS_NANCY,Commercial cleaning and disinfecting business analyst TV out of state money. It's not working for me and I approve this message.,0.9179597496986389
USSEN_ME_COLLINS_OUR_SENATOR_2,"She's courageous. She's a problem, solver. It's not about politics. It's about main, she fights for our jobs, the county social security Medicare. She is our Senator Susan Collins, and I approve this message.",0.9327224493026733
USSEN_ME_COLLINS_OUR_SENATOR_3,"She's courageous. She fights for our jobs. She supporting pioneering scientific, research Social Security Medicare. She never gives up.",0.9166302680969238
USSEN_ME_COLLINS_VALERIE_&_THURLOW_HARPER,And I will talk to it and plant to hear. I happen to run into town to the transfer station for me and my benefits were protected. I'm Susan Collins.,0.8567720651626587
USSEN_ME_COLLINS_WHAT_MAINERS_DO,It's just what mainers do. Susan has never missed a day of work. The challenge casting walked away shutting down the legislature for 7 months. No help for me and Jabs one fights for you. Everyday. One hasn't shown up in 7 months getting Eastwood. Manor is due. I'm Susan Collins and I approve this message.,0.9486751556396484
USSEN_ME_DSCC_EVERYDAY_MAINERS,"Susan Collins lost sight of everyday mainers. Is it because she accepted half a million from the drug industry or 1.4 million from the insurance industry. She takes more and we pay more because Susan Collins voted twice, two bucks cheaper prescription drugs and it got a fordable health coverage for Mater's. So why did Susan Collins age that's not hard to see at all the SEC is responsible to catching this affect Isis.",0.9474989175796509
USSEN_ME_GIDEON_A_LIE,"This is a line and Susan, Collins, and knows it. The truth is Sara Gideon. Was the first person to call on the state representative to resign. Remembers to resign immediately to protect women from harassment and abuse and Sara Gideon, helped. Create a sexual abuse prevention program in Maine schools. Don't believe the lie is Sara Gideon who's putting main first?",0.932794451713562
USSEN_ME_GIDEON_NO_REGRETS_60,"Then either the deciding or the TiVo issues that are very important to Americans, whether that was the vote for justice Kavanaugh. Whether that why is the 2017? I don't regret any of it. No. Regrets about passing corporate tax cuts and put Medicare and Social Security at risk, no regrets. Election day. Let's have no regrets votes are in for Senate.",0.9208260774612427
USSEN_ME_GIDEON_PPH_ENDORSEMENT,"Press Herald endorses Sara Gideon, saying it's time for change in the US. Senate legislative experience and to find Common Ground. The Press Herald were sending, Susan, Collins back to the Senate as part of a republican. Majority would be wrong for me. We can most pressing issues. That's why we should send Sara Gideon to Washington and I approve this message.",0.9443016648292542
USSEN_ME_GIDEON_PROPERTY_TAX_RELIEF,I don't want to lose it as a senior. I'm terrified because now I have to choose between property tax and paying medical bills. Seem to understand what I'm going through. The first direct property. Tax relief bill to be passed in many years is going to put. She's fighting for all of us.,0.9693900346755981
USSEN_ME_GIDEON_REMEMBER_3,"I'm Sara Gideon and I approve this message, really, but it has to be targeted at the middle class and we can't afford an across-the-board, but then Susan Collins voted for a tax bill that has two corporations, but increasing taxes on the middle class and putting Medicare Social Security address, Susan Collins.",0.9435597658157349
USSEN_ME_GIDEON_REMEMBER_4,"I'm Sara Gideon and I approve this message. Remember, what's my top priorities in the Senate, has been to expand access to Affordable Health Care to All American Susan Collins took over 1.5 million dollars from drug and insurance companies discriminate against Susan Collins.",0.9331314563751221
USSEN_ME_GIDEON_YOUR_TURN,"All the campaigning after all the debates him. Yes, after all the ads, now, it's your turn to vote. It's been my honor to spend the last year traveling, our state, hearing your stories and talking about how Washington should be working for you. I believe it's still possible to get things done. If you're willing to listen and work with others and I humbly ask for your vote. That's why I approve this message.",0.9489416480064392
USSEN_ME_MAINEWAY_THE_SIMPLE_TRUTHS,"Simple truths about Sara Gideon and her family didn't pay their taxes, but she has her husband's company took at least a million in pandemic Aid, and she protected a sex predator to secure his vote. Sara Gideon, doesn't represent us just not mean the main way pack is responsible for the content of this advertising.",0.9537638425827026
USSEN_ME_MAJORITYFORWARD_TOWN_HALL,Collins Pub in 20 years. Three times after he hears us now.,0.7585124373435974
USSEN_ME_NRSC_NIGHTMARE,"Imagine 2021, the police making us less safe, government-run healthcare for seniors. It's a dream to me. The nrsc is responsible for the content.",0.9356629252433777
USSEN_ME_SLF_SEX_PREDATOR,"The choice comes down to this, the Siri Gideon, playing politics, trying to raise, but the sex predator, the teacher sex predator in the legislature after the school. Put him on, leave after the Press investigated. We can't trust Sara Gideon.",0.9225852489471436
USSEN_ME_SMP_BRIAN_R_15,"Thanks, Susan. Collins used to be independent. She is no longer independent. She was just telling the party line. I should just been in Washington too long. I voted for Susan Collins before, but not this time as a responsible for the content of a Savage.",0.9307751059532166
USSEN_ME_SMP_DAVID_W_15,Susan Collins has voted to cut Medicare again. And again she voted for that tax giveaway for big corporations and that's put Medicare and Social Security.,0.9454729557037354
USSEN_ME_SMP_EMILY_Q_15,Susan Collins is focused on money and she no longer works for donations from Big Pharma. She's choosing to ignore mainers. She makes me so that's a responsible for the content of this advertise.,0.9320091605186462
USSEN_ME_SMP_JANET_MILES_15,Voted for the tax bill giving trillions of dollars to Big corporations. She's taking a lot of money from Wall Street.,0.9168314933776855
USSEN_ME_SMP_JANET_MILES_15_2,Susan Collins as a responsible for the content of this advertising.,0.9134736657142639
USSEN_ME_SMP_JENNIFER_J_15,Susan. Collins is taking money from drug companies from Big corporations. She voted for the tax bill trillion dollars to her rich friends. Susan Collins has changed. I will never vote for her again as a responsible for the content of this advertising.,0.9192602634429932
USSEN_ME_SMP_KATIE_B_15,It bothers me that Susan Collins has taken large amounts of money from Big corporations that she's listening to Susan. Collins is not our main anymore. I can't vote for Susan Collins again as a responsible for the content of this advertising.,0.9389195442199707
USSEN_ME_SMP_KAYDA_S_15,She has voted against Medicare the same. Does a responsible for the content of this advertising.,0.9090802669525146
USSEN_ME_SMP_LISE_K_15,Susan Collins has voted to cut Medicare and undermine Social Security. The big money in politics as a responsible for the content of this advertising.,0.9422025084495544
USSEN_ME_SMP_MARY_BETH_15,"Susan Collins says, she's not anymore.",0.9336204528808594
USSEN_ME_SMP_MARY_BETH_15_2,Susan Collins voted for a trillion-dollar corporate tax giveaway. Corporations get permanent cuts. A responsible for the content of this advertising.,0.95144122838974
USSEN_ME_SMP_MARY_C_15,"Susan Collins is sold out. She has voted for a trillion-dollar, corporate tax giveaway. She's taking all that money from Grog and insurance companies for her again, as a responsible for the content of this advertising.",0.9119940996170044
USSEN_ME_SMP_MARY_H_15,Susan. Collins is taking the money from the pharmacy.,0.8675765991210938
USSEN_ME_SMP_MINDY_W_15,"I can't support, Susan Collins after that. Kavanaugh both. I trusted her to protect my rights. That trust was misplaced shiho politics over the rights of women. Voted for Susan Collins in the past, but not this year as a responsible for the content of this advertising.",0.9504001140594482
USSEN_ME_SMP_SAM_SELBY_15,"Susan Collins vote to cut Medicare, Social Security at risk as well. She should be protecting main seniors change as a responsible for the content of its advertising.",0.8989320993423462
USSEN_ME_SMP_SUE_M_15,"I have always voted for Susan Collins before. She was the deciding vote that put Brett, Kavanaugh on the Supreme Court for Life first chance. He got Kavanaugh voted to restrict women's rights again as a responsible for the content of this advertising.",0.9415109157562256
USSEN_ME_SMP_TOBY_H_15,"Like, I can't trust Suzanne Collins to protect women's rights as a responsible for the content of this advertising.",0.9612138867378235
USSEN_ME_SMP_TOBY_H_15_2,"Susan Collins isn't voting for Maine. She's doing Mitch McConnell fitting, she is doing her parties bidding. She's not from Maine anymore. I voted for Susan Collins before, but she won't get my vote this time. This time is responsible for the content of this advertising.",0.9682899117469788
USSEN_ME_SMP_WALL_STREET_SCANDAL,"A new Wall Street Scandal for Susan, Collins Collins back down. New investigation, reveals the same Wall Street with millions of dollars or more contributions after 24 years in Washington. It's time for a change.",0.8876322507858276
USSEN_ME_SMP_WHAT_HAPPENED,"What happened to Susan? Collins Millions from corporate tax, break ever, middle-class families, pay higher taxes, and pedicures, at risk to, because of that Collins vote Money Changes, Everything. The fact is, it's changed. Susan, Collins. SNP is responsible for the content.",0.9213114380836487
USSEN_MI_ESAFUND_STAND_OUT,"Is Michigan's US, senator any guess after 25 years in politics? This guy Gary, Peters hasn't done much, do major accomplishments. Just who will stand out, John James, combat veteran job Creator, husband and father, in Doors by the Detroit News. John James for Michigan.",0.9226112961769104
USSEN_MI_JAMES_DO_THE_JOB,"After 30 years in politics, has nothing to say for himself, instead of president, but michiganders deserve a senator who will actually do the shop. I'm John James and I approve this message.",0.8871659636497498
USSEN_MI_JAMES_GIVE_IT_AWAY,"10 years ago, career politician, Gary, Peters voted to cut 700 billion from Medicare to pay for other government spending. Now, Peter supports a radical plan that will give Medicare to everyone you've paid into Medicare your whole life. Now Peters wants to give it away reducing benefits for seniors. It's just not fair, Medicare for all. No, Senator Peters. No more Medicare cuts.",0.9545990824699402
USSEN_MI_JAMES_RESPECT_AND_LOVE,"Michigan a place for people respect each other. Love each other. Michigan. That's John James. Defending our country. Offering The Healing Hand. Creating jobs that matter. Who is a job that really matters grounded in real life? That's John James. I'm John, James been approved this app.",0.9654203653335571
USSEN_MI_JAMES_RESPECT_AND_LOVE_PIC,Michigan a place for people respect each other. Love each other. Michigan. That's John James. Defending our country offers a Healing Hand. Creating jobs that matter. Who is a job that really matters? Grounded in real life. That's John James. I'm John James Bond.,0.9859523773193359
USSEN_MI_JAMES_SOMETHING_CRAZY,"Hey, Michigan, we promised to give a portion of my campaign money to actually helping me the political Pros told me I was nuts, but that's exactly what I knew was the right thing to do. We keeping over $1000000 to homeless shelters for the better.",0.949489176273346
USSEN_MI_NRSC_RADICAL_LEFT,"Gary Peters, wind speed, not only returns a self-serving costing us $34 and then the 93",0.8466919660568237
USSEN_MI_PETERS_BEHOLDEN,"John James after years running for office. It's clear. James is beholden to the special interest and health coverage for pre-existing conditions support billions in tax breaks for the big drug companies and raising prescription drug prices powerful, special interests, Michigan families. I'm Gary Peters.",0.9414939880371094
USSEN_MI_PETERS_COLLEEN,"Call me when I grew up middle-class homes. That's what makes scary. So focused on solving problems and Manufacturing, Michigan, always comes first.",0.9036878347396851
USSEN_MI_PETERS_MOST_EFFECTIVE,"What is the most effective US? Senators? The 99.2% attendance record? No one has done more to secure resources. Protecting our Great Lakes Condominiums, Gary Peters.",0.9481903910636902
USSEN_MI_PETERS_MOST_EFFECTIVE_DFP,"One of the most effective US senators, Michigan Zone 9.2%, attendance record Gary Peters from Michigan on Gary Peters, and I approve this message.",0.9126136302947998
USSEN_MI_SMP_HEALTHCARE_PLAN,"What is John James health care plan, a full health care plan on your website? What do you want to replace it with? I'm not I'm not a politician. The truth is playing James supported would eliminate coverage for pre-existing condition and would mean higher premiums and drug prices for a michigander is John James still wrong and Healthcare wrong from Michigan as a responsible.",0.9445134997367859
USSEN_MN_LEWIS_COMING_AFTER_YOU,"Paymaster Republicans like me. They're coming. After you, we live in dangerous times. That's why the police and your Second Amendment right to defend your family message. I guarantee it.",0.9865612983703613
USSEN_MN_RIGHTNOWUSA_HARD_WORKING_MINNESOTAN,"I'm a hard-working Minnesota today. The factory shuts down. I can't support my family. So, I don't have a job at Oceans, like, Tina Smith or destroying local, politicians like Tina Smith, our help and making it worse. Right now, USA, Super PAC is responsible for this ad.",0.938084065914154
USSEN_MN_RIGHTNOWUSA_TERROR,"There is Terror on our streets and Tina Smith isn't doing anything about it. Instead, Tina Smith supports. Ilhan Omar. And together, they want to defund and dismantle our police right now, USA, Super PAC is response.",0.9676091074943542
USSEN_MN_SMITH_HAND-DELIVER_15,"It's now too late to mail in your ballot because it may not arrive in time to be counted hand-deliver. Your mail-in ballot for voting person by November 3rd. Go to iwillvote.com., Make sure your vote is counted, and I approve this message.",0.9328514933586121
USSEN_MN_SMITH_THROUGH_A_LOT,"We've been through a lot this year and it feels so personal and your families will be eating the businesses. You felt your kids education. So many of you have told me that you want us to move forward, get this virus under control, rebuild American manufacturing, support Innovation and small businesses make America work for all. I'm Tina Smith and I approve this message because we get it done. When we worked.",0.9474896788597107
USSEN_MS_ESPY_AGAINST_MISSISSIPPI,I can speak not approve this message. Why couldn't he had Smith is not doing what's best for Mississippi. My guest be always has.,0.7548677921295166
USSEN_MS_ESPY_PRE_EXISTING_CONDITIONS,"I guess piano multiple sclerosis people with pre-existing conditions will have no Health Care coverage, all three of us for the rest of our lives. Stay healthy, Cindy hyde-smith is not bending up for Mississippi.",0.893518328666687
USSEN_MS_ESPY_RECORD,"I'm I guess B and I approve this message. What Cindy hyde-smith record for Mississippi in the state senate Cindy hyde-smith increased taxes by over 500 million dollars. She even put a tax on hospital beds, but Cindy hyde-smith didn't improve our schools or fix our roads and Cindy hyde-smith is rated the least effective senator in Washington. She never passed a bill or even held a town hall meeting now. We know why.",0.9403376579284668
USSEN_MS_HYDE-SMITH_BIG_DIFFERENCE,"I'm sending this message in this election. There's a big difference in Congress on 39. Felony charges, Mississippi deserves better. That's why we need conservative Senator Cindy hyde-smith. My commitment is to work hard for all mississippians to grow our economy, improved Healthcare, and make our state better for future Generations. I ask for your vote on Tuesday.",0.959263026714325
USSEN_MS_LETAMERICAWORK_STOOD_WITH_THEM,"Senator Cindy hyde-smith stood with President Trump Supreme Court Justice Amy Coney Barrett, but Mike Espy stood with Nancy Pelosi and Chuck Schumer Republican Senators. Doing is a really really unfortunate because it disrespect the American the pro-life Christian.",0.9155554175376892
USSEN_MT_BULLOCK_ACROSS_PARTY_LINES,"Cancer, does not care whether you're Republican or Democrat and neither just coronavirus. That's why I brought both parties together to expand health coverage and save our rural hospitals, because you should be able to afford the medical care. You need in Washington has spent years fighting about Healthcare set of fixing it. The senator all work across party lines to do. What's right for Montana, just like I've always done. I'm Steve Bullock and I approve this message.",0.9424623847007751
USSEN_MT_BULLOCK_BICKERING,Political bickering or help. Montanans existing conditions leaders in your health ahead of politics and work across party lines for you. That's what I bought this message.,0.9044663310050964
USSEN_MT_BULLOCK_WHO_WE_ARE,"The Big Sky independent, as part of our tough times, we get through them together. That's why I've worked across party lines to expand health coverage. Save our rural hospitals, and invest in our Budget Building Bridges, not burning them worth more like, Montana. I'm Steve Bullock and I approve this message.",0.9402158856391907
USSEN_MT_DAINES_ON_THE_LINE,"Steve daines. Montana way of life is on the line. When he'll Advance a radical far-left, agenda will attack our Second Amendment. Killer Montana jobs, raise your taxes at the Supreme Court with liberal judges together. We can stop them as your Senator offer, text your freedoms. Protect your jobs and protect your families wallet. I approve this message because I appreciate your vote.",0.9403759241104126
USSEN_MT_DSCC_COST_US,"DJ has made a lot of money, but you often it's caused us to spend years in China, helping create jobs there while he's competent eliminated jobs here and corporate, special interests of giving him over two million dollars, but he voted to give them huge tax breaks. But Steve Bullock is working for Montana fighting to lower our taxes and make Healthcare affordable. Steve Bullock is looking out for us is out for himself. The SEC is responsible for the content.",0.9486210346221924
