cmag_vidfile,google_asr_text,ISSUE10,ISSUE11,ISSUE12,ISSUE13,ISSUE14,ISSUE15,ISSUE16,ISSUE17,ISSUE18,ISSUE19,ISSUE20,ISSUE21,ISSUE22,ISSUE23,ISSUE24,ISSUE30,ISSUE31,ISSUE32,ISSUE37,ISSUE39,ISSUE40,ISSUE41,ISSUE43,ISSUE45,ISSUE50,ISSUE52,ISSUE53,ISSUE54,ISSUE55,ISSUE56,ISSUE57,ISSUE58,ISSUE59,ISSUE60,ISSUE61,ISSUE62,ISSUE65,ISSUE67,ISSUE68,ISSUE69,ISSUE70,ISSUE80,ISSUE82,ISSUE83,ISSUE90,ISSUE91,ISSUE92,ISSUE93,ISSUE95,ISSUE96,ISSUE98,ISSUE101,ISSUE102,ISSUE103,ISSUE104,ISSUE105,ISSUE106,ISSUE111,ISSUE118,ISSUE200,ISSUE208,ISSUE210,ISSUE212,ISSUE218,ISSUE221
GOV_PA_MCSWAIN&CLF_US_HISTORY,"At the US attorney I oversaw, the largest cocaine bust in US. History, we took over a billion dollars of poison out of our streets. I work tirelessly to put hard, criminals Behind Bars and protect our neighborhood. My Marine Corps unit, has a motto, whatever it takes, as Governor, I'll protect our families and our livelihoods, Whatever It Takes by Bill McSwain, and I'm running for governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GOV_PA_MCSWAIN&CLF_US_HISTORY_15,"Has us attorney. I oversaw the largest cocaine bust in US. History, we took over a billion dollars of poison off the streets. I'm Bill McSwain and I'm running for governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
GOV_PA_RAPAC_LIFELONG_REPUBLICAN,"Can I join the Republican Party 45 years ago? in November for the content of this advertising,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_PA_SHAPIRO_SHARON,"Both of my son's dad from drugs. You can't imagine the mother's pain. I had to share my son stories for profit, Josh one, and the signs will be used.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GOV_PA_SHAPIRO_TIM_LEWIS,"It was the best Christmas ever, getting back the money. My employer and stole from me. Just in time for the holidays. I worked in construction for 36 years. It takes a lot out of you can count on with my retirement. So, when I found out my employer was siphoning money from my pension. I was shocked, then attorney general, Josh Shapiro. Look up the case he filed criminal charges and got us money back. We heard Josh Shapiro. Just doesn't back down. He'll be a governor that we can count on.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_PA_SHAPIRO_TOO_EXTREME,Scares me. He would outlaw abortion in Pennsylvania even to protect the life of the mother exception. 2Xtreme way too extreme for me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_PA_SHAPIRO_TOO_EXTREME_NEW_FOOTAGE,Abortion here in Pennsylvania or incest even to protect the life of a mother for exceptions. Either way too extreme for me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_PA_SHAPIRO_WHO_IS_60,"Who is Doug mastriano and does he speak for you? He wants to hang out long, criminalize all, abortions, my body. My choice is ridiculous, nonsense. He opposes any exceptions for ancestor, even the life of the mother. I don't give a way for an exception to either. Rihanna wants to ban gay marriage. It is not as fake science and I January 6th mastriano was on Capitol grounds as Riders. BreachedThe winners ignoring the vote of the people Doug mastriano. He's extreme and way too risky for Pennsylvania.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_RI_FOULKES_OVERTURNING_ROE_V_WADE,"It's happened. The Supreme Court has overturned a woman's right to abortion and it's an outrage. I'm hitting the folks, as Governor all form of regional Alliance Estates to secure the strongest abortion in America. I'll fight to eliminate the ban on abortion coverage by insurers. And I'll make sure the law Governor raimondo sign, connecting a woman's right to make their own private decisions, it's fully enforced. I believe the folks, if you will let me Governor the rights of Rhode Island, women will always be protected.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_RI_GORBEA_A_LOT_ALIKE,I've been working to make people's lives better.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GOV_RI_GORBEA_HOUSING_SHORTAGE,"The housing shortage to fix this housing crisis before Island easier to build more, people will be able to call Rhode Island.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_RI_KALUS_GETTING_HARDER,"A lot of families every day in Rhode Island. Feels like it's getting killed at the gas pumps Grand Island, and more affordable place to live work and raise a family, Ashley Kayla's for governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOV_RI_RIBCTC_HOUSING,Taking office has delivered and his results of its content.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_SD_NOEM_HORSE,"That horse and ride but when he died in a tragic accident and we nearly lost our livelihood through grids and God's grace, our Ranch was saved to let fear steal our freedom today. South Dakota has the best economy in the nation. So saddle up. We're just getting started.",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_SD_NOEM_HORSE_60,"Get back on that, horse and ride. It's what? My father taught me since I was a little girl, his sweat filter Ranch and his love our family together, but it all came crashing down and we nearly lost our livelihood, True Grit, and God's grace. We kept going and our Ranch was saved over the last two years of South Dakota and spaced dark days, but we don't complain about things. We fix them. And we did I held the reins and refuse to let fear steal our freedom. And today, we've hit our stride, South Dakota has the best economy in the nation. We're number one in tourism and more families are choosing to make her stay home than ever before here. Freedom runs free. So saddle up, we're just getting started.",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_SD_NOEM_HORSE_ALT_PRESS_CONFERENCE_60,"Get back on that, horse and ride. It's what? My father taught me since I was a little girl kiss, sweat Builder Ranch in his love held our family together, but it all came crashing down. When dad died in a tragic accident, I lost my hero and we nearly lost our livelihood, True Grit, and God's grace. We kept going and our Ranch was saved the last 2 years, South dakotans faced dark days. We fix them. And we do, I held the reins and refuse to let fear steal our freedom. And today, we've hit our stride. South Dakota has the best economy in the nation. We're number one in tourism and more families are choosing to make her stay home than ever before here. Freedom runs free. So saddle up, we're just getting started.",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE_RENE_&_MIKE,"Entire life. But he's way too much about Donald Trump. Why I'm running? And I want to hear his focus on my agenda, doesn't work. Terry McAuliffe candidate for governor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&ABFOUNDATION_STOKING_CHAOS,"I'm in, Virginia. Is about Martin Luther King, and Rosa Parks school officials should never be subject to death. I will. My daughter and my community need a better example and paid for this ad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&ABFOUNDATION_STRAIGHT_WITH_US,"Comes to education. Glenn younkins, not being straight with us and diverts, money away from public schools. He listened to parents and teachers scale. Back standardized testing giving teachers more time to teach stand up Market a b Foundation paid for this ad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&AFT_STRAIGHT_WITH_US,"Glenn younkins, not being straight with us and diverts, money away from public schools. He listened to parents and teachers and scale back standardized testing giving teachers more time to teach stand up for our kids, the American Federation of teachers committee on political education,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&DGAACTION_NOT_YOURS,"Do you believe the actions of mankind are responsible for climate change? And I don't know which responsible for climate change. Who does that sound like? I don't know that it's man-made climate change. Listen to Glenn, Younkin elections. Trump. Play Nyan Cat. Trump candidate not yours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&DGAACTION_STRAIGHT_WITH_US,"Education younkins not being straight with us away from public schools. He listened to parents and teachers and scale back standardized testing, stand up for kids, reaction paid for, and is responsible for the content of this advertising.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&DGAACTION_USE_OUR_POWER,"What were the future holds for Virginia? The power is ours, the Trump Supreme Court will soon. Likely overturn Roe versus Wade leaving states to decide if abortion is legal, is Glenn. Young Canada elected. He says, he'll use his power to ban abortion. That's right, ban abortion and it's fun, planned parenthood, but the tower is ours. If you care about protecting a woman's right to choose to use our power boat action, paid for and is responsible for the content of this advertising.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&FFPAC_MEANS_JOBS,"Is Governor Terry McAuliffe. Brought 200,000 good jobs to Virginia jobs in every city and county. And now he's ready to create even more jobs, jobs in manufacturing jobs in IT, jobs in healthcare jobs, in clean energy, good jobs with good wages. The kind of jobs, Virginia needs to grow our economy because Terry McAuliffe meant jobs then and Terry McAuliffe Means Jobs now and are responsible for the content of this advertising.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&PFAW_ELIZABETH_GUZMAN_SP,Play me 7-second. Amelia Amelia Barry. My phone.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&PFAW_WE_DECIDE_SP,A method that is a must in Pembroke.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&UAUPP_PHONY,"This Factory used to be filled with workers until the plant was out sourced. Te'o's like, Glen Younkin made Millions killing jobs in, Outsourcing them to Mexico. And China is a phony. He made over 500 million dollars ruining the lives of workers and families. Now, he wants to be Governor. Will look at his record to get really think he cares about you.",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&UAUPP_PHONY_2,"You want to know the truth about Glenn, Mexico and China benefits for retirees to is a phony million dollars. He just doesn't care about you. paid for by the",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GOV_VA_MCAULIFFE&VOTEVETS_YASMINE_CHARLES,Golden State. We need to be there for him.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_EVERS_FARM_FAMILY_15,"Every Farm family needs high-speed internet. Tony has expanded high-speed internet over 300,000 Farms homes and businesses here in Dodgeville from sunup, to sundown, technology on the farm. Don't even doing right thing for Wisconsin.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOV_WI_EVERS_INTERNET_15,"everybody in Wisconsin, if the right thing for the sconsin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_EVERS_KIDS_EDUCATION,"There's nothing more important than our kids education. Tony eavers is a former teacher. So he gets it. He works with both parties to fund schools by more than we have in the last 20 years. Our schools are now ranked in the top 10 in America is investing in skills and Technical Training and mental health counseling for kids, who needed any lunch programs to recruit and train teachers, is it for more personalized, learning Tony eavers Tony eavers. He's doing the right thing and education.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_EVERS_YEARS_OF_NEGLECT,"3 years of neglect, Tony was repaired. Nearly 5,000 miles of Roads across Wisconsin. In fact, if you took all the roads from Rhinelander, all the way to Miami. Have anybody Republicans Or democrats? Tony eavers. He's fixing our roads, and doing the right thing for Wisconsin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GOV_WI_FFWI_ONE_CHANCE,"Wisconsin, governor we have one chance to get this, right? Remember, one named Kevin Nicholson Marine 5 years. Iraq Afghanistan came home. But no better friend, Wisconsin, conservatives. How to organize and win? This is about the ones who work for a living worried about say streets in the buying groceries Warrior conservatives. This is about Kevin Nicholson. Conservatives Raza, we have a leader.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_FREEDOMWI_PHONY_ADS,"Dim Michaels phony ads about special interest. The truth, Tim Michaels is one of them. He was a leader of a special interest group lobbying for gas tax hikes, Michael set on the board as they repeatedly pushed and automatic a yearly gas tax hikes Michaels company bankroll the special interests, even back, Tony eavers gas tax, increase special interest higher taxes. The real Tim Michael,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_KLEEFISCH_MINIVAN,"200 Alpine to cut taxes and stop liberal spending to lower costs for everyone to Michael's pushed for years, to raise our gas tax getting rich from massive government contract,",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_KLEEFISCH_NEVER_BACK_DOWN_15,I've always put you first.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_KLEEFISCH_PLAY_BY_THE_RULES,"Crosse, Wisconsin, folks, like, you and I work hard and play by the rules, even when it feels like the game is rigged, always been fighting for and cut taxes. His play, the Madison game, a billion dollars and state contract, pushing for gas tax, increases your expense, I'm Rebecca kleefisch. As you're there, I'll be on your side.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_KLEEFISCH_SCOTT_WALKER,"Hi, I'm Scott Walker. Please join me and voting for Rebecca kleefisch for governor. Rebecca stood with me is we took on the big gummy special interest in Cut taxes, or Rebecca and I were fighting for reform. Temples company was teaming up with the union bosses and those lobbying for a gas tax increase, Rebecca. And I knew that these increases would hurt, Wisconsin, families. So we stopped, there's only one conservative fighter in the race for governor. Her name is Rebecca kleefisch.",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_KLEEFISCH_SCOTT_WALKER_15,"I'm asking you to join me and voting for Rebecca kleefisch, Rebecca, help me beat the big government, special interest in Michael's company sided with the union bosses and tried to stop her, conservative reforms, Rebecca kleefisch is the conservative fighter Wisconsin needs.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_MICHELS_COMMANDER,"Michael's honor beyond measure, countless sacrifices America's under attack America, great. This is a fight. We cannot lose. I'm running for governor to help save the America that those before saved for us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GOV_WI_MICHELS_ESTABLISHMENT_15,American Patriot.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_WMCIMC_BUSINESS,"My business and bashed, my front door. And his response. Was he burned after it said, he had no regrets. That's shameful our Governor's. First responsibility is to keep us safe. Failed to put Wisconsin. Safety First.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GOV_WI_WMCIMC_EARLY_RELEASE,"Cut, Wisconsin, prison population in half and is now facing budget cuts in the city's history.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOV_WY_GORDON_EXPENSIVE,Still shouldn't be this expensive. Risking our national security is causing inflation defense. Even tried to take over our schools.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AL07_HOUSEMAJFWD_HIT_SQUEEZED_GOUGED,"Alabama families are getting hitched, squeezed ghost. Do while we're counting. Our pennies, big Orleans County billions in a record profits. But Terri Sewell voted to protect our wallets at the pump. She took on Big Oil, no more price gouging no more milk in the middle class, more of our money and all of us. So let's tell her, I send it to us to stand with Terry and passed the consumer fuel price. Gouging prevention act today,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ01_NORTON_DEMOCRATS'_AMERICA,"Inflation Asian nation. That is the America Democrats. One needs to stop them. Started a business from scratch. Made it a booming, success. Now North and stepping up to bring wheeled World. Conservative leadership to Congress. Elijah will stop by as inflation off The Invasion. That our border stand up, the liberal indoctrination, in our Republican for Congress,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ01_NORTON_DEVOTED_REPUBLICAN,"$100,000 off $279,000 in contributions and discovering the kind of person David has become as one of the heartbreaks of my life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ01_NORTON_WE_HAVE_NO_CHOICE,"We're going to build the wall. We have no choice. We have no choice. Build the wall, secure our border each plan, corrupt, career politicians, voted against Elijah. Like Trump a job creator. Arizona first.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ02_AMERICANDREAM_WE_NEED_WARRIORS,"To defeat the Socialist left. We need warriors with the strength and grit to win. Be like rain. Served America on 523 to the Middle East, a small businessman. Crane took a spider resolve to creating opportunity for Arizona's of pro-life Faith. Driven conservative be like, rain knows the value of freedom and is the conservative Warrior. We need in Congress American Dream. Federal action is responsible for the content of this advertising.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HOUSE_AZ04_COOPER_BIDENS_WEAKNESS_15,"Gas prices, record inflation. Joe Biden's weakness. I'm Kelly Cooper as a marine, I know how to fight. I'll fight fighting and the liberal agenda in Washington on Kelly Cooper, a Conservative Republican and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ04_COOPER_RINO_LOBBYIST_15,I'm Kelly Cooper.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ04_COOPER_SECURE_OUR_BORDER_15,"Republican Kelly Cooper and we must secure our border. Make America energy independent without a drop of Russian oil on our soil and stop Joe, Biden's liberal agenda on Kelly Cooper, a conservative Republicans and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_CISCOMANI_CAREER_POLITICIANS,"Career politicians are failing Arizona. I can't sit back in Congress. My first vote will be to fire Nancy Pelosi and I won't vote for anybody unless if you want to prove this message because it's time to take back our country,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
